YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
201706,117373,705854,3,.66,"NNW","SOUTH SHREWSBURY",42.2889,-71.7243,4217334,7143458
201706,117373,705854,4,.57,"S","SHREWSBURY",42.2917,-71.72,4217502,7143200
201706,117373,705859,1,1.03,"E","WEST CONCORD",42.4508,-71.3999,4227048,7123994
201706,117373,705859,2,1.02,"E","WEST CONCORD",42.4507,-71.3999,4227042,7123994
201706,117373,705859,3,1.07,"E","WEST CONCORD",42.4508,-71.399,4227048,7123940
201706,117373,705859,4,1.07,"E","WEST CONCORD",42.4509,-71.3991,4227054,7123946
201706,117373,705860,1,1.61,"NNE","LYNNFIELD",42.5528,-71.0434,4233168,712604
201706,117373,705860,2,1.53,"NNE","LYNNFIELD",42.5516,-71.0433,4233096,712598
201706,117373,705860,3,1.54,"NNE","LYNNFIELD",42.5517,-71.0427,4233102,712562
201706,117373,705860,4,1.63,"NNE","LYNNFIELD",42.553,-71.0428,4233180,712568
201706,117373,705861,1,.54,"WNW","SOUTH MIDDLETON",42.5731,-71.0297,4234386,711782
201706,117373,705861,2,.63,"S","MIDDLETON",42.5909,-71.0203,4235454,711218
201706,117373,705861,3,.7,"S","MIDDLETON",42.5899,-71.0187,4235394,711122
201706,117373,705861,4,.41,"WNW","SOUTH MIDDLETON",42.5728,-71.0271,4234368,711626
201706,117373,705863,1,0,"N","AGAWAM",42.07,-72.62,424200,7237200
201706,117373,705864,1,1.72,"NE","WEST SPRINGFIELD",42.12,-72.65,427200,7239000
201706,117373,705865,1,.51,"E","LONGMEADOW",42.05,-72.57,423000,7234200
201706,117373,705866,1,.86,"SW","EAST SPRINGFIELD",42.12,-72.54,427200,7232400
201706,117373,705867,1,1.24,"SW","NORTH WILBRAHAM",42.14,-72.44,428400,7226400
201706,117373,705868,1,.86,"SW","EAST SPRINGFIELD",42.12,-72.54,427200,7232400
201706,117373,705869,1,1.24,"SW","NORTH WILBRAHAM",42.14,-72.44,428400,7226400
201706,117373,705870,1,.86,"SE","HUDSON",42.39,-71.56,4223400,7133600
201706,117373,705871,1,.86,"SW","SPENCER",42.24,-71.99,4214400,7159400
201706,117373,705872,1,0,"N","LEICESTER",42.25,-71.9,4215000,7154000
201706,117373,705873,1,.51,"W","CLINTON",42.42,-71.69,4225200,7141400
201706,117373,705874,1,.51,"W","WORCESTER",42.27,-71.81,4216200,7148600
201706,117373,705875,1,0,"N","BOLTON",42.43,-71.6,4225800,7136000
201706,117373,705876,1,0,"N","TEWKSBURY",42.62,-71.23,4237200,7113800
201706,117373,705877,1,0,"N","STOW",42.43,-71.5,4225800,7130000
201706,117901,709323,2,7.26,"SW","CHUMUCKLA",30.6856,-87.3029,3041136,8718174
201706,117901,709323,3,6.84,"WSW","FLORIDATOWN",30.528,-87.2678,3031680,8716068
201706,117901,709323,4,.86,"W","GALT CITY",30.5801,-87.0845,3034806,875070
201706,117901,709620,1,4,"NE","PACE",30.6409,-87.1024,3038454,876144
201706,117901,709621,1,0,"N","AVALON BEACH",30.6,-87.02,3036000,871200
201706,117901,709621,2,2.47,"NNW","PACE",30.6321,-87.1683,3037926,8710098
201706,117901,709621,3,2.58,"WSW","FLORIDATOWN",30.5676,-87.2109,3034056,8712654
201706,117901,709621,4,2.53,"ESE","BADDAD JCT",30.5641,-87.0117,3033846,87702
201706,117901,709790,1,1,"NW","MILTON",30.6402,-87.0419,3038412,872514
201706,117901,709791,1,0,"N","AVALON BEACH",30.6,-87.02,3036000,871200
201706,117901,709791,2,2.47,"NNW","PACE",30.6321,-87.1683,3037926,8710098
201706,117901,709791,3,2.58,"WSW","FLORIDATOWN",30.5676,-87.2109,3034056,8712654
201706,117901,709791,4,2.53,"ESE","BADDAD JCT",30.5641,-87.0117,3033846,87702
201706,117901,709795,1,3,"SW","MILTON",30.5993,-87.0657,3035958,873942
201706,117902,708551,1,.69,"N","BIGHAM HGT",39.26,-94.58,3915600,9434800
201706,117902,708552,1,.54,"E","AVONDALE",39.17,-94.54,3910200,9432400
201706,117902,708553,1,.87,"SW","LIBERTY",39.24,-94.44,3914400,9426400
201706,117902,708554,1,1.27,"WNW","LIBERTY",39.26,-94.45,3915600,9427000
201706,117902,708555,1,.69,"S","LIBERTY MITCHELL ARP",39.27,-94.45,3916200,9427000
201706,117902,708556,1,2.12,"NW","LIBERTY CITY ARPT",39.24,-94.36,3914400,9421600
201706,117902,708565,1,1.48,"SSW","ROSENDALE",40.03,-94.84,401800,9450400
201706,117902,708566,1,1.59,"E","FOUNTAIN GROVE",39.72,-93.3,3943200,9318000
201706,117902,708567,1,2.54,"WNW","PARADISE",39.45,-94.56,3927000,9433600
201706,117902,708568,1,2.15,"W","LEEDS",39.05,-94.54,393000,9432400
201706,117902,708577,1,.69,"N","WALDRON",39.24,-94.8,3914400,9448000
201706,117902,708578,1,.61,"WSW","MILTON",39.2164,-94.6405,3912984,9438430
201706,117902,708579,1,1.61,"E","PARKVILLE",39.2,-94.67,3912000,9440200
201706,117902,708580,1,3.35,"NW","QUITMAN",40.4,-95.13,4024000,957800
201706,117902,708581,1,3.35,"SE","BROOKLYN",40.37,-94,4022200,9400
201706,117902,708582,1,.53,"W","RIDGEWAY",40.38,-93.94,4022800,9356400
201706,117902,708583,1,.45,"E","EAGLEVILLE",40.469,-93.9716,4028140,9358296
201706,117902,708583,2,.39,"N","CAINSVILLE",40.4356,-93.7711,4026136,9346266
201706,117902,708856,1,.53,"E","WASHINGTON CENTER",40.43,-94.16,4025800,949600
201706,117902,708857,1,.53,"W","PRINCETON",40.4,-93.59,4024000,9335400
201706,117902,708858,1,.2,"ESE","TRENTON",40.0787,-93.6167,404722,9337002
201706,117902,708859,1,.69,"S","KIRKSVILLE",40.19,-92.58,4011400,9234800
201706,117902,708860,1,.69,"N","TARKIO",40.44,-95.38,4026400,9522800
201706,117902,708861,1,3.45,"ENE","MARYVILLE RANKIN ARP",40.35,-94.77,4021000,9446200
201706,117902,708862,1,0,"N","ALBANY",40.25,-94.33,4015000,9419800
201706,117902,708863,1,.86,"NE","(STJ)ST JOSEPH MEM A",39.779,-94.9088,3946740,9454528
201706,117902,708863,2,3.18,"W","SAN ANTONIO",39.7693,-94.7598,3946158,9445588
201706,117902,708864,1,1.06,"ESE","PLATTSBURG",39.5637,-94.4519,3933822,9427114
201706,117902,708865,1,.53,"E","PLATTSBURG",39.57,-94.46,3934200,9427600
201706,117902,708866,1,3.18,"E","PLATTSBURG ARPK ARPT",39.6016,-94.4103,3936096,9424618
201706,117902,708867,1,2.14,"NNE","PLATTSBURG ARPK ARPT",39.63,-94.46,3937800,9427600
201706,117902,708868,1,.53,"E","RICHMOND",39.28,-93.97,3916800,9358200
201706,117902,708869,1,4.57,"SW","AVENUE CITY",39.8281,-94.8335,3949686,9450010
201706,117902,708870,1,.68,"NNE","LEXINGTON",39.1896,-93.8772,3911376,9352632
201706,117902,708871,1,0,"N","ALMA",39.1,-93.55,396000,9333000
201706,117902,708872,1,0,"N","SEDALIA",38.7,-93.23,3842000,9313800
201706,117902,708873,1,.88,"SW","CLINTON",38.37,-93.78,3822200,9346800
201706,117902,708874,1,1.38,"S","NASHUA",39.28,-94.58,3916800,9434800
201706,117902,708875,1,1.07,"W","CLAYCOMO",39.2,-94.55,3912000,9433000
201706,117902,708876,1,.54,"W","CLAYCOMO",39.2,-94.54,3912000,9432400
201706,117902,708877,1,1.75,"WSW","KANSAS CITY",39.07,-94.6,394200,9436000
201706,117902,708878,1,2.77,"ESE","BLUE SUMMIT",39.04,-94.4,392400,9424000
201706,117902,708879,1,.54,"E","LINDEN",39.2,-94.57,3912000,9434200
201706,117902,708880,1,1.61,"E","BLUE SUMMIT",39.05,-94.42,393000,9425200
201706,117902,708882,1,0,"N","LAKE LOTAWANA",38.9,-94.32,3854000,9419200
201706,117902,708883,1,1.07,"E","LAKE TAPAWINGO",39.03,-94.31,391800,9418600
201706,117902,708884,1,1.07,"E","ODESSA",39,-93.95,3900,9357000
201706,117902,708885,1,0,"N","GLASGOW",39.23,-92.85,3913800,9251000
201706,117902,708887,1,3.39,"NE","HARMONY",39.23,-92.85,3913800,9251000
201706,117902,708888,1,0,"N","GLASGOW",39.23,-92.85,3913800,9251000
201706,117902,708890,1,1.38,"S","OTTERVILLE",38.7,-93,3842000,9300
201706,117902,708891,1,0,"N","BIGHAM HGT",39.25,-94.58,3915000,9434800
201706,117902,708893,1,.69,"N","GRANT CITY",40.49,-94.42,4029400,9425200
201706,117902,708894,1,.53,"E","OREGON",39.98,-95.14,3958800,958400
201706,117902,708895,1,.87,"SE","ROSENDALE",40.04,-94.82,402400,9449200
201706,117902,708896,1,4.26,"W","WESTBORO",40.54,-95.4,4032400,9524000
201706,117902,708899,1,.69,"S","GILMAN CITY",40.14,-93.87,408400,9352200
201706,117902,708900,1,.87,"SE","SPICKARD",40.24,-93.59,4014400,9335400
201706,117902,708902,1,3.19,"W","STEWARTSVILLE",39.75,-94.56,3945000,9433600
201706,117902,708905,1,2.33,"SSE","PERRIN",39.64,-94.4,3938400,9424000
201706,117902,708907,1,.87,"SE","PLATTSBURG",39.56,-94.46,3933600,9427600
201706,117902,708908,1,1.74,"SE","PERRIN",39.65,-94.4,3939000,9424000
201706,117902,708909,1,3.5,"S","GRIDLEY",39.63,-94.26,3937800,9415600
201706,117902,708910,1,0,"N","ALMA",39.1,-93.55,396000,9333000
201706,117902,708912,1,.69,"S","(MCI)KS CITY INTL AR",39.29,-94.72,3917400,9443200
201706,117902,708914,1,.69,"S","(MCI)KS CITY INTL AR",39.29,-94.72,3917400,9443200
201706,117902,708915,1,1.38,"S","PLATTE CITY",39.35,-94.78,3921000,9446800
201706,117902,708916,1,.87,"NE","RIVERSIDE",39.18,-94.61,3910800,9436600
201706,117902,708917,1,1.38,"N","CLAYCOMO",39.22,-94.53,3913200,9431800
201706,117902,708918,1,.69,"N","BIGHAM HGT",39.26,-94.58,3915600,9434800
201706,117902,708922,1,.54,"E","WINNWOOD",39.18,-94.49,3910800,9429400
201706,117902,708923,1,.54,"E","LINDEN",39.2,-94.57,3912000,9434200
201706,117902,708924,1,2.25,"ENE","BIGHAM HGT",39.26,-94.54,3915600,9432400
201706,117902,708925,1,1.75,"ESE","DODSON",38.97,-94.5,3858200,9430000
201706,117902,708926,1,1.07,"E","LEEDS",39.05,-94.48,393000,9428800
201706,117902,708927,1,1.07,"W","CLAYCOMO",39.2,-94.55,3912000,9433000
201706,117902,708928,1,2.77,"ESE","BLUE SUMMIT",39.04,-94.4,392400,9424000
201706,117902,708929,1,1.75,"NE","BLUE SPGS",39.04,-94.26,392400,9415600
201706,117902,708930,1,1.75,"ESE","BLUE SPGS",39.01,-94.25,39600,9415000
201706,117902,708931,1,3.22,"E","CEMENT CITY",39.03,-94.39,391800,9423400
201706,117902,708932,1,.69,"N","OAK GROVE",39.01,-94.13,39600,947800
201706,117902,708933,1,.54,"W","HIGGINSVILLE JCT ARP",39,-93.74,3900,9344400
201706,117902,708934,1,.69,"N","EMMA",38.98,-93.5,3858800,9330000
201706,117902,710205,1,4.48,"SSW","NAPOLEON",39.0678,-94.0939,394068,945634
201706,117902,710205,2,4.35,"NNW","ODESSA",39.0561,-94.0066,393366,94396
201706,117903,709040,1,4.28,"W","LEAVENWORTH",39.32,-95,3919200,9500
201706,117903,709041,1,2.33,"NNE","RENO",39.08,-95.1,394800,956000
201706,117903,709042,1,5.81,"NNE","JARBALO",39.27,-95.01,3916200,95600
201706,117903,709043,1,1.75,"SE","WILDER",39.01,-94.85,39600,9451000
201706,117903,709044,1,.54,"E","LANSING",39.25,-94.89,3915000,9453400
201706,117903,709045,1,0,"N","LANCASTER",39.57,-95.3,3934200,9518000
201706,117903,709046,1,.94,"ESE","LANCASTER",39.5656,-95.2834,3933936,9517004
201706,117903,709047,1,2.33,"SSE","ATCHISON EARHART ARP",39.54,-95.16,3932400,959600
201706,117903,709048,1,3.2,"W","POTTER",39.43,-95.21,3925800,9512600
201706,117903,709050,1,.69,"N","BASEHOR",39.14,-94.93,398400,9455800
201706,117903,709052,1,2.82,"N","FAIRMOUNT",39.22,-94.94,3913200,9456400
201706,117903,709053,1,.72,"NNE","WESTWOOD",39.0392,-94.6138,392352,9436828
201706,117903,709055,1,.54,"W","PLEASANTON",38.18,-94.71,3810800,9442600
201706,117903,709056,1,0,"N","LANSING",39.25,-94.9,3915000,9454000
201706,117903,709058,1,.54,"E","SHAWNEE",39.02,-94.71,391200,9442600
201706,117903,709059,1,1.48,"SSE","MONTICELLO",38.98,-94.87,3858800,9452200
201706,117903,709060,1,.87,"SE","MERRIAM",39.02,-94.69,391200,9441400
201706,117903,709061,1,5.02,"ESE","TURNER",39.06,-94.61,393600,9436600
201706,117903,709062,1,5.49,"SW","CUMMINGS",39.42,-95.33,3925200,9519800
201706,117903,709063,1,.69,"S","ATCHISON",39.56,-95.13,3933600,957800
201706,117903,709065,1,3.62,"SSW","SPRINGDALE",39.2,-95.14,3912000,958400
201706,117903,709068,1,0,"N","LANSING",39.25,-94.9,3915000,9454000
201706,117903,709069,1,.69,"S","LEAVENWORTH",39.31,-94.92,3918600,9455200
201706,117903,709071,1,2.12,"NE","FAIRMOUNT",39.2,-94.9,3912000,9454000
201706,118439,711960,4,1.62,"NNE","VIENNA",40.1409,-80.456,408454,8027360
201706,118439,711961,1,.59,"NNE","GABBY HGTS",40.1579,-80.2658,409474,8015948
201706,118439,711961,2,.8,"WNW","LABORATORY",40.1537,-80.2344,409222,8014064
201706,118439,711961,3,.52,"SSW","EAST WASHINGTON",40.1727,-80.2225,4010362,8013350
201706,118439,711961,4,.66,"NW","WASHINGTON",40.1858,-80.2599,4011148,8015594
201706,118439,711961,5,.14,"ESE","LINCOLN HILL",40.1695,-80.2774,4010170,8016644
201706,118439,711968,1,.69,"S","SHELOCTA",40.66,-79.3,4039600,7918000
201706,118439,711968,2,.69,"SSW","SHELOCTA",40.6606,-79.3041,4039636,7918246
201706,118439,711968,3,.96,"SSW","SHELOCTA",40.657,-79.3066,4039420,7918396
201706,118439,711968,4,1.22,"S","SHELOCTA",40.6523,-79.2995,4039138,7917970
201706,118439,711968,5,.9,"SSE","SHELOCTA",40.6579,-79.2937,4039474,7917622
201706,118439,711971,1,1.25,"E","HOPWOOD",39.8666,-79.6968,3951996,7941808
201706,118439,711971,2,.6,"N","CHALKHILL",39.8387,-79.6303,3950322,7937818
201706,118439,711971,3,2.14,"NNE","CHALKHILL",39.8603,-79.6214,3951618,7937284
201706,118439,711971,4,.98,"WSW","JUMONVILLE",39.8745,-79.6869,3952470,7941214
201706,118439,711974,1,.44,"WNW","NORTH HERBERT",39.9527,-79.8575,3957162,7951450
201706,118439,711974,2,.4,"SW","NORTH HERBERT",39.9467,-79.8562,3956802,7951372
201706,118439,711974,3,.46,"S","NORTH HERBERT",39.9434,-79.8495,3956604,7950970
201706,118439,711974,4,.12,"SSE","NORTH HERBERT",39.9484,-79.8492,3956904,7950952
201706,118439,711974,5,.26,"NW","NORTH HERBERT",39.9527,-79.8534,3957162,7951204
201706,118439,711975,1,1.06,"E","JEFFERSON",39.93,-80.05,3955800,803000
201706,118439,711975,2,5,"NW","FAIRDALE",39.9512,-80.0467,3957072,802802
201706,118439,711975,3,1,"SSW","CRUCIBLE",39.9358,-79.9839,3956148,7959034
201706,118439,711975,4,1,"NNW","FAIRDALE",39.9134,-79.9872,3954804,7959232
201706,118439,711976,1,.53,"W","MORRISVILLE",39.9,-80.19,3954000,8011400
201706,118439,711976,2,1.01,"NE","RUSH XRDS",39.8087,-80.2546,3948522,8015276
201706,118439,711976,3,1.05,"SW","ROGERSVILLE",39.8688,-80.2834,3952128,8017004
201706,118439,711976,4,1.84,"NW","ROGERSVILLE",39.8961,-80.2977,3953766,8017862
201706,118440,711726,1,.87,"SE","FRIENDSVILLE",39.66,-79.41,3939600,7924600
201706,118440,711727,1,.69,"S","FINZEL",39.71,-78.95,3942600,7857000
201706,118440,711728,1,.69,"N","SWANTON",39.46,-79.23,3927600,7913800
201706,118441,711888,1,1.74,"WNW","ST LEO",39.66,-80.4,3939600,8024000
201706,118441,711889,1,.69,"S","RUSH RUN",39.66,-80.45,3939600,8027000
201706,118441,711890,1,0,"N","WADESTOWN",39.68,-80.33,3940800,8019800
201706,118441,711891,1,1.06,"E","ICES FERRY",39.67,-79.85,3940200,7951000
201706,118441,711892,1,.87,"NW","BRUCETON MILLS",39.66,-79.64,3939600,7938400
201706,118441,711894,1,.89,"SSE","BASNETTVILLE",39.5677,-80.2252,3934062,8013512
201706,118441,711895,1,.69,"S","WHITE OAK SPGS",39.47,-79.5,3928200,7930000
201706,118441,711897,1,1.14,"SE","ICES FERRY",39.66,-79.853,3939600,7951180
201706,118441,711897,2,1.33,"ESE","ICES FERRY",39.661,-79.848,3939660,7950880
201706,118441,711898,1,.64,"WSW","BROWNS CHAPEL",39.495,-79.93,3929700,7955800
201706,118441,711898,2,.51,"WSW","BROWNS CHAPEL",39.496,-79.928,3929760,7955680
201706,118441,711902,1,1.49,"WSW","MOUNDSVILLE",39.9082,-80.7536,3954492,8045216
201706,118441,711902,2,1.86,"SW","MOUNDSVILLE",39.9024,-80.7566,3954144,8045396
201706,118441,711902,3,1.16,"N","MOUNDSVILLE ARPT",39.8967,-80.7311,3953802,8043866
201706,118441,711902,4,.9,"SSE","MOUNDSVILLE",39.9079,-80.7234,3954474,8043404
201706,118441,711902,5,.71,"SSW","MOUNDSVILLE",39.9109,-80.7365,3954654,8044190
201706,118441,711907,1,.69,"N","GRANT TOWN",39.56,-80.18,3933600,8010800
201706,118441,711907,2,.73,"NW","GRANT TOWN",39.558,-80.189,3933480,8011340
201706,118441,711907,3,.14,"NNW","GRANT TOWN",39.5518,-80.1811,3933108,8010866
201706,118441,711907,4,.53,"NNE","GRANT TOWN",39.5573,-80.1775,3933438,8010650
201706,118446,711751,1,0,"N","(DCA)REAGAN NATIONAL AIRPORT",38.86,-77.03,3851600,771800
201706,118446,711752,1,1.14,"ESE","LONG BRANCH ES (ARLNL)",38.8614,-77.0719,3851684,774314
201706,118446,711753,1,0,"N","NATIONALS PARK (WSHNP)",38.87,-77.01,3852200,77600
201706,118446,711754,1,0,"N","ORIOLE PARK AT CAMDEN YARDS (BLTPC)",39.28,-76.62,3916800,7637200
201706,118446,711755,1,0,"N","MARYLAND SCIENCE CENTER (BLMRE)",39.28,-76.61,3916800,7636600
201706,118446,711756,1,0,"N","BALTIMORE KEY BRIDGE (FSKM2)",39.22,-76.53,3913200,7631800
201706,118446,711757,1,0,"N","DUNDALK ES (BLDND)",39.26,-76.52,3915600,7631200
201706,118446,711758,1,0,"N","NORTH BAY NORTH EAST MD (NRTBY)",39.5,-75.99,3930000,7559400
201706,118446,711759,1,10.41,"SSW","WEIDE MD (KEDG)",39.253,-76.371,3915180,7622260
201706,118446,711760,1,0,"N","GREENBERRY POINT (GBY)",38.97,-76.46,3858200,7627600
201706,118446,711761,1,0,"N","TOLLY POINT (TOL)",38.94,-76.44,3856400,7626400
201706,118446,711762,1,0,"N","THOMAS POINT (TPLM2)",38.9,-76.44,3854000,7626400
201706,118446,711763,1,0,"N","SANDY POINT (SPT)",39.01,-76.4,39600,7624000
201706,118446,711764,1,1.53,"E","BABAR POINT (BAB)",38.3089,-77.0019,3818534,77114
201706,118446,711765,1,0,"N","MONROE CREEK (MON)",38.23,-76.95,3813800,7657000
201706,118446,711766,1,0,"N","POTOMAC LIGHT 33 (LT3)",38.34,-76.99,3820400,7659400
201706,118446,711767,1,0,"N","CUCKOLD CREEK (CCK)",38.31,-76.93,3818600,7655800
201706,118446,711768,1,0,"N","COBB POINT (COB)",38.24,-76.83,3814400,7649800
201706,118446,711769,1,9.07,"NNE","GOOSES REEF BUOY (44062)",38.677,-76.334,3840620,7620040
201706,118446,711770,1,1.69,"E","PATUXENT RIVER BUOY (44044)",38.3901,-76.4988,3823406,7629928
201706,118446,711771,1,5.32,"S","ROD N REEL CHESAPEAKE BEACH (CHSRL)",38.6143,-76.512,3836858,7630720
201706,118446,711772,1,4.38,"E","MID BAY BUOY",38.469,-76.2991,3828140,7617946
201706,118446,711773,1,.67,"SW","CAMBRIDGE (CAMM2)",38.5632,-76.0788,3833792,764728
201706,118446,711774,1,1.54,"ESE","PATUXENT RIVER ASOS (KNAK)",38.2852,-76.3823,3817112,7622938
201706,118446,711775,1,0,"N","SOLOMONS ISLAND (SLIM2)",38.32,-76.45,3819200,7627000
201706,118446,711776,1,0,"N","GOOSES REEF BUOY (44062)",38.56,-76.41,3833600,7624600
201706,118446,711777,1,0,"N","PATUXENT RIVER ASOS (KNAK)",38.29,-76.41,3817400,7624600
201706,118446,711778,1,0,"N","LOWER HOOPERS ISLAND (HPR)",38.26,-76.18,3815600,7610800
201706,118446,711779,1,0,"N","RACCOON POINT (RAC)",38.14,-75.79,388400,7547400
201706,118446,711780,1,0,"N","COBB POINT (COB)",38.24,-76.83,3814400,7649800
201706,118446,711781,1,0,"N","LEWISETTA MD (LWTV2)",38,-76.47,3800,7628200
201706,118446,711782,1,0,"N","LEWISETTA (LWS)",38,-76.47,3800,7628200
201706,118446,711783,1,0,"N","ST INIGOES (KNUI)",38.13,-76.42,387800,7625200
201706,118446,711784,1,0,"N","POTOMAC POINT LOOKOUT BUOY (44042)",38.03,-76.34,381800,7620400
201706,118446,711785,1,0,"N","POINT LOOKOUT (PTL)",38.04,-76.32,382400,7619200
201706,118446,711786,1,33.47,"SSE","CAMBRIDGE (CAMM2)",38.139,-75.788,388340,7547280
201706,118446,711787,1,.15,"SSE","LOWER HOOPERS ISLAND (HPR)",38.258,-76.179,3815480,7610740
201706,118446,711788,1,0,"N","BISHOPS HEAD (BISM2)",38.22,-76.04,3813200,762400
201706,118446,711789,1,0,"N","COBB POINT (COB)",38.24,-76.83,3814400,7649800
201706,118447,711790,1,0,"N","GUNPOWDER (GUN)",39.36,-76.37,3921600,7622200
201706,118447,711791,1,0,"N","(KMTN)MARTIN STATE AIRPORT",39.33,-76.42,3919800,7625200
201706,118448,711792,1,0,"N","BISHOPS HEAD (BISM2)",38.22,-76.04,3813200,762400
201706,118477,711901,1,1.29,"NNE","BLACKTOP",39.9966,-81.4691,3959796,8128146
201706,118477,711901,2,.66,"NNE","BYESVILLE",39.9787,-81.5247,3958722,8131482
201706,118477,711901,3,.91,"NNW","STOP",39.9821,-81.5567,3958926,8133402
201706,118477,711901,4,.78,"ENE","JACKSON SPECIAL",40.0053,-81.567,40318,8134020
201706,118477,711901,5,.68,"NNW","MINERAL SIDING",40.0095,-81.5237,40570,8131422
201706,118477,711901,6,1.18,"N","KIPLING",40.0171,-81.5007,401026,8130042
201706,118500,712002,1,2.43,"SSE","LAKE LEELANAU",44.9456,-85.709,4456736,8542540
201706,118503,712003,1,4.85,"SSE","SUTTONS BAY",44.9144,-85.6151,4454864,8536906
201706,118504,712007,1,4.29,"ENE","SEUL CHOIX POINT",45.9532,-85.8444,4557192,8550664
201706,118504,712019,1,.83,"NW","CHARLEVOIX",45.3295,-85.2704,4519770,8516224
201706,118505,712009,1,.97,"E","ST JAMES BEAVER ARPT",45.7,-85.55,4542000,8533000
201706,118505,712010,1,3.28,"S","ST IGNACE",45.8226,-84.7273,4549356,8443638
201706,118505,712010,2,.84,"SW","MACKINAC IS ARPT",45.86,-84.64,4551600,8438400
201706,118505,712012,1,1.94,"W","BRUTUS",45.5,-84.79,4530000,8447400
201706,118505,712014,1,1.22,"WNW","EPSILON",45.3781,-84.8023,4522686,8448138
201706,118505,712015,1,2,"SW","STUTSMANVILLE",45.5,-85.03,4530000,851800
201706,118505,712016,1,3.49,"S","DOUGLAS LAKE",45.55,-84.71,4533000,8442600
201701,112148,668818,1,5.44,"SW","BEVERLY BEACH",29.57,-81.2,2934200,8112000
201701,112148,668819,1,.91,"NE","MAYPORT NAS",30.41,-81.41,3024600,8124600
201701,112148,668820,1,3.64,"W","MAYPORT NAS",30.39,-81.48,3023400,8128800
201701,112148,668821,1,2.74,"SE","ST AUGUSTINE ARPT",29.94,-81.3,2956400,8118000
201701,112155,668885,1,3.34,"NW","VIVIAN ARPT",32.902,-94.0431,3254120,942586
201701,112155,668885,2,2.38,"W","MYRTIS",32.9308,-94.0211,3255848,941266
201701,112155,668886,1,.68,"SW","CADDO",32.7422,-93.9773,3244532,9358638
201701,112155,668887,1,.53,"N","TREES",32.7876,-94.031,3247256,941860
201701,112155,668888,1,.95,"S","PLAIN DEALING",32.9063,-93.6997,3254378,9341982
201701,112155,668889,1,1.66,"ENE","ANTRIM",32.8883,-93.6432,3253298,9338592
201701,112155,668889,2,3.83,"E","CARTERVILLE",32.9483,-93.514,3256898,9330840
201701,112155,668890,1,4.25,"SW","SPRINGHILL",32.9499,-93.5126,3256994,9330756
201701,112155,668890,2,2.23,"SSW","SPRINGHILL",32.9693,-93.4819,3258158,9328914
201701,112155,668891,1,1.65,"NE","HOSSTON",32.8968,-93.8597,3253808,9351582
201701,112155,668892,1,.44,"WNW","VIVIAN",32.8717,-93.9873,3252302,9359238
201701,112155,668893,1,.43,"NNE","SPRINGHILL",33.0057,-93.4668,33342,9328008
201701,112155,668894,1,.46,"NNE","SPRINGHILL",33.0058,-93.4662,33348,9327972
201701,112155,668895,1,1.18,"SSW","NATCHITOCHES",31.7541,-93.0873,3145246,935238
201701,112155,668896,1,3.29,"ESE","VIVIAN",32.8518,-93.9275,3251108,9355650
201701,112155,668897,1,4.57,"N","SYKES FERRY",32.8962,-93.4503,3253772,9327018
201701,112155,668940,1,3.14,"SSW","SHONGALOO",32.8875,-93.3193,3253250,9319158
201701,112155,668940,2,1.72,"ESE","SHONGALOO",32.9198,-93.2729,3255188,9316374
201701,112155,668953,1,.72,"ENE","NATCHEZ",31.6824,-93.0381,3140944,932286
201701,112155,668953,2,1.04,"NNW","BERMUDA",31.6847,-93.0035,3141082,93210
201701,112155,668954,1,3.28,"ESE","VIVIAN",32.8518,-93.9279,3251108,9355674
201701,112155,668956,1,.44,"NNE","HOSSTON",32.8862,-93.8783,3253172,9352698
201701,112155,668960,1,.35,"NNE","LAKE CLAIBORNE",32.7542,-92.9668,3245252,9258008
201701,112155,668961,1,.66,"ENE","LAKE CLAIBORNE",32.7531,-92.9592,3245186,9257552
201701,112155,668962,1,.76,"SW","HAYNESVILLE",32.9623,-93.1394,3257738,938364
201701,112155,668963,1,1.38,"S","GILLIAM",32.81,-93.85,3248600,9351000
201701,112155,668964,1,.8,"N","SHONGALOO",32.9415,-93.2983,3256490,9317898
201701,112155,668965,1,.8,"N","SHONGALOO",32.9414,-93.2983,3256484,9317898
201701,112155,668966,1,2.51,"SE","ALOHA",31.5566,-92.7473,3133396,9244838
201701,112155,668966,2,3.45,"E","ALOHA",31.5802,-92.7213,3134812,9243278
201701,112155,668967,1,.55,"ENE","WHITEHALL",31.624,-92.0419,3137440,922514
201701,112155,668968,1,1.86,"WNW","CAVETT",32.7893,-93.86,3247358,9351600
201701,112155,668969,1,.17,"SE","DRY PRONG",31.5781,-92.5282,3134686,9231692
201701,112155,668970,1,.49,"NW","SPEARSVILLE",32.9358,-92.6048,3256148,9236288
201701,112155,668971,1,1.42,"WSW","IVAN",32.7714,-93.5522,3246284,9333132
201701,112155,668972,1,6.29,"N","ANTONIA",31.6608,-92.4124,3139648,9224744
201701,112155,668973,1,4.06,"N","ANTONIA",31.6287,-92.4199,3137722,9225194
201701,112155,668973,2,4.51,"NNE","ANTONIA",31.6329,-92.3995,3137974,9223970
201701,112155,668974,1,.16,"ESE","COTTON VLY",32.8194,-93.4174,3249164,9325044
201701,112155,668975,1,1.66,"N","CONWAY",32.904,-92.3988,3254240,9223928
